time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-17T14:19:56.900Z,-30.7298,-178.7433,106.95,4.8,mb,,78,1.627,0.98,us,us7000gmzy,2022-04-30T14:18:22.040Z,"Kermadec Islands, New Zealand",earthquake,10.3,6.6,0.128,19,reviewed,us,us
2022-02-17T13:26:06.275Z,-24.202,-175.6653,10,5,mww,,27,5.427,1.02,us,us7000glmd,2022-04-30T14:18:22.040Z,south of Tonga,earthquake,9.2,1.8,0.093,11,reviewed,us,us
2022-02-17T13:11:07.165Z,-16.1646,-172.3743,10,4.7,mb,,73,2.314,1.13,us,us7000glm5,2022-04-30T14:18:22.040Z,"153 km E of Hihifo, Tonga",earthquake,10.5,1.9,0.077,55,reviewed,us,us
2022-02-17T08:49:16.726Z,-20.943,-174.331,10,4.4,mb,,130,7.406,0.32,us,us7000gmzr,2022-04-30T14:18:22.040Z,"77 km NE of ‘Ohonua, Tonga",earthquake,9.1,1.8,0.19,9,reviewed,us,us
2022-02-17T02:56:13.841Z,-15.5688,-173.8102,29.25,4.5,mb,,148,2.563,0.6,us,us7000gmzi,2022-04-30T14:18:21.040Z,"42 km N of Hihifo, Tonga",earthquake,12.6,7,0.163,13,reviewed,us,us
2022-02-16T20:21:06.737Z,-23.7682,179.9981,535,6.8,mww,,12,5.78,0.95,us,us7000glex,2022-04-30T14:18:20.040Z,south of the Fiji Islands,earthquake,5.7,1.9,0.057,30,reviewed,us,us
2022-02-16T16:02:56.110Z,-31.4451,-178.1246,35,4.4,mb,,175,2.183,0.48,us,us7000gmst,2022-04-30T14:18:19.040Z,Kermadec Islands region,earthquake,11.7,2,0.219,6,reviewed,us,us
2022-02-16T09:28:43.680Z,-20.7637,-175.4403,10,5,mb,,100,6.84,0.41,us,us7000glap,2022-04-30T14:18:18.040Z,"48 km NNW of Nuku‘alofa, Tonga",earthquake,14,1.6,0.084,45,reviewed,us,us
2022-02-16T07:10:28.535Z,-25.0444,-176.8926,83.35,5,mb,,64,4.299,1.24,us,us7000gl8y,2022-04-30T14:18:18.040Z,south of the Fiji Islands,earthquake,8.5,3.3,0.079,67,reviewed,us,us
2022-02-16T06:35:15.781Z,-29.2878,-178.7238,297.05,4.4,mb,,45,0.702,1.07,us,us7000gmsh,2022-04-30T14:18:18.040Z,"Kermadec Islands, New Zealand",earthquake,14.1,5.6,0.09,37,reviewed,us,us
2022-02-16T04:43:57.045Z,-28.7165,-176.7223,10,4.6,mb,,76,1.181,0.59,us,us7000gmsd,2022-04-30T14:18:17.040Z,Kermadec Islands region,earthquake,10.9,1.9,0.193,8,reviewed,us,us
2022-02-15T22:28:19.831Z,-21.6001,-179.1755,598.08,4.4,mb,,128,4.639,1,us,us7000gm0p,2022-04-30T14:18:16.040Z,Fiji region,earthquake,14.7,8.8,0.134,16,reviewed,us,us
2022-02-15T15:52:59.087Z,-18.3132,-177.9881,569.51,4.2,mb,,87,3.809,0.57,us,us7000gm0j,2022-04-30T14:18:16.040Z,"286 km E of Levuka, Fiji",earthquake,12.8,8.6,0.079,47,reviewed,us,us
2022-02-15T09:54:01.788Z,-18.9613,-177.7865,441.98,4.2,mb,,130,4.638,0.63,us,us7000gm0e,2022-04-30T14:18:15.040Z,Fiji region,earthquake,13.8,10.1,0.153,12,reviewed,us,us
2022-02-15T01:37:52.069Z,-17.0844,179.2377,10,4.4,mb,,135,1.308,0.56,us,us7000gm06,2022-04-30T14:18:14.040Z,"73 km S of Labasa, Fiji",earthquake,9.2,1.9,0.189,8,reviewed,us,us
2022-02-14T22:51:19.396Z,-25.483,178.5548,579.58,4.4,mb,,96,4.897,0.61,us,us7000gkwx,2022-04-30T14:18:13.040Z,south of the Fiji Islands,earthquake,12.7,10.7,0.117,21,reviewed,us,us
2022-02-14T20:02:22.230Z,-18.2798,-172.1642,10,4.5,mb,,125,4.362,1.03,us,us7000glze,2022-04-30T14:18:13.040Z,"196 km ENE of Neiafu, Tonga",earthquake,7.9,1.9,0.171,13,reviewed,us,us
2022-02-14T18:04:18.953Z,-30.5372,-176.3272,10,4.5,mb,,142,1.878,0.8,us,us7000glzn,2022-04-30T14:18:12.040Z,,earthquake,11,1.9,0.164,11,reviewed,us,us
2022-02-14T15:48:16.474Z,-20.861,-175.3506,10,4.5,mb,,110,6.957,0.56,us,us7000glza,2022-04-30T14:18:12.040Z,Tonga,earthquake,6.6,1.9,0.242,9,reviewed,us,us
2022-02-14T13:28:03.200Z,-16.8805,178.998,10,4.2,mb,,118,1.246,0.78,us,us7000glz5,2022-04-30T14:18:12.040Z,"63 km SW of Labasa, Fiji",earthquake,7.6,1.9,0.305,4,reviewed,us,us
2022-02-14T12:46:09.265Z,-16.8004,179.0022,10,4.4,mb,,122,1.305,0.43,us,us7000glz1,2022-04-30T14:18:12.040Z,"56 km SW of Labasa, Fiji",earthquake,4.9,1.9,0.103,27,reviewed,us,us
2022-02-14T07:23:34.282Z,-36.91,178.5749,173.84,4.2,mb,,194,0.685,0.8,us,us7000gkq0,2022-04-30T14:18:11.040Z,"166 km NE of Opotiki, New Zealand",earthquake,13.1,7.9,0.167,10,reviewed,us,us
2022-02-14T03:43:10.621Z,-18.4813,-177.6542,632.77,4.2,mb,,77,4.148,0.6,us,us7000glym,2022-04-30T14:18:10.040Z,Fiji region,earthquake,12.9,8.3,0.106,25,reviewed,us,us
2022-02-14T01:49:39.653Z,-17.0716,-178.6722,483.81,4.2,mb,,122,2.798,0.85,us,us7000gkne,2022-04-30T14:18:10.040Z,"220 km ESE of Labasa, Fiji",earthquake,7.3,6.7,0.086,37,reviewed,us,us
2022-02-13T23:41:34.401Z,-15.5225,-175.2057,287.21,4.1,mb,,108,3.066,0.32,us,us7000glqt,2022-04-30T14:18:10.040Z,"158 km WNW of Hihifo, Tonga",earthquake,13.2,4.8,0.117,20,reviewed,us,us
2022-02-13T22:38:44.822Z,-24.8827,179.641,510.63,4.4,mb,,43,4.873,0.72,us,us7000gkmq,2022-04-30T14:18:09.040Z,south of the Fiji Islands,earthquake,12.8,6.1,0.085,40,reviewed,us,us
2022-02-13T22:38:06.627Z,-24.4272,179.9684,448.51,4.1,mb,,142,6.885,0.49,us,us7000glql,2022-04-30T14:18:09.040Z,south of the Fiji Islands,earthquake,13.1,7.2,0.158,11,reviewed,us,us
2022-02-13T19:50:27.856Z,-33.9132,-178.4446,10,4.6,mb,,127,4.498,0.78,us,us7000glq9,2022-04-30T14:18:08.040Z,south of the Kermadec Islands,earthquake,10.6,1.9,0.158,12,reviewed,us,us
2022-02-13T18:18:55.080Z,-14.5291,-177.8241,10,4.7,mb,,43,0.362,1.19,us,us7000gkl6,2022-04-30T14:18:07.040Z,"39 km SE of Alo, Wallis and Futuna",earthquake,5.4,1.9,0.12,23,reviewed,us,us
2022-02-13T16:32:40.086Z,-18.4878,-175.0677,225.47,4.8,mb,,47,5.085,0.8,us,us7000gkkj,2022-04-30T14:18:07.040Z,"115 km W of Neiafu, Tonga",earthquake,9.3,7.2,0.029,362,reviewed,us,us
2022-02-13T13:38:35.865Z,-20.3678,-178.0973,542.68,4,mb,,132,4.479,0.45,us,us7000glq2,2022-04-30T14:18:06.040Z,Fiji region,earthquake,7.4,8.4,0.092,35,reviewed,us,us
2022-02-13T07:40:22.952Z,-29.2726,179.6938,462.21,4.2,mb,,66,2.084,0.72,us,us7000gkhg,2022-04-30T14:18:05.040Z,Kermadec Islands region,earthquake,7.6,8.6,0.106,28,reviewed,us,us
2022-02-13T07:05:48.677Z,-19.9471,-177.3761,548.19,4.1,mb,,137,4.851,0.29,us,us7000glpp,2022-04-30T14:18:05.040Z,"262 km WNW of Haveluloto, Tonga",earthquake,14.8,14.5,0.184,9,reviewed,us,us
2022-02-13T06:31:25.509Z,-28.8788,-177.1722,27.57,4.3,mb,,120,0.758,0.42,us,us7000glpn,2022-04-30T14:18:05.040Z,Kermadec Islands region,earthquake,9.3,3.8,0.147,17,reviewed,us,us
2022-02-13T03:18:14.296Z,-30.5331,-178.7939,135.9,4.8,mb,,148,1.476,1.24,us,us7000gkeu,2022-04-30T14:18:04.040Z,"Kermadec Islands, New Zealand",earthquake,13.6,6,0.144,17,reviewed,us,us
2022-02-13T02:15:21.182Z,-25.3058,-178.7596,365.8,4.9,mb,,37,4.01,1.31,us,us7000gkea,2022-04-30T14:18:04.040Z,south of the Fiji Islands,earthquake,8.8,5,0.03,354,reviewed,us,us
2022-02-12T23:22:24.904Z,-20.4906,-175.5045,10,4.9,mb,,76,6.675,0.52,us,us7000gkdr,2022-04-30T14:18:04.040Z,"78 km NNW of Nuku‘alofa, Tonga",earthquake,7.4,1.8,0.075,55,reviewed,us,us
2022-02-12T17:13:27.894Z,-29.6078,-177.0683,22.47,4.9,mb,,87,0.819,0.69,us,us7000gkb9,2022-04-30T14:18:03.040Z,"Kermadec Islands, New Zealand",earthquake,7.1,3.9,0.091,45,reviewed,us,us
2022-02-12T13:42:48.769Z,-29.9434,-176.4325,35,4.4,mb,,124,1.462,0.83,us,us7000glnh,2022-04-30T14:18:02.040Z,Kermadec Islands region,earthquake,10.4,2,0.123,19,reviewed,us,us
2022-02-12T11:05:13.479Z,-19.7513,-177.313,528.77,4.3,mb,,74,4.823,0.46,us,us7000glnd,2022-04-30T14:18:02.040Z,"268 km NW of Haveluloto, Tonga",earthquake,14.9,11.9,0.142,17,reviewed,us,us
2022-02-12T10:55:35.639Z,-18.3645,-174.3086,189.83,4.3,mb,,151,5.051,0.47,us,us7000gk93,2022-04-30T14:18:02.040Z,"46 km NW of Neiafu, Tonga",earthquake,12.7,8.2,0.129,22,reviewed,us,us
2022-02-12T08:45:20.432Z,-21.0776,-178.4749,534.89,4.4,mb,,125,4.661,0.61,us,us7000gk8q,2022-04-30T14:18:01.040Z,,earthquake,12.5,8.8,0.084,41,reviewed,us,us
2022-02-12T05:30:39.982Z,-20.3939,-177.4913,486.72,4.3,mb,,123,4.969,0.72,us,us7000gk7z,2022-04-30T14:18:01.040Z,"251 km WNW of Haveluloto, Tonga",earthquake,12.6,7.7,0.1,29,reviewed,us,us
2022-02-12T04:07:58.279Z,-23.4827,-175.7479,10,4.9,mb,,110,6.076,0.74,us,us7000gk7r,2022-04-30T14:18:01.040Z,"251 km SSW of ‘Ohonua, Tonga",earthquake,9.2,1.8,0.07,69,reviewed,us,us
2022-02-12T03:10:51.361Z,-23.716,-175.1843,10,4.9,mb,,97,8.678,1.07,us,us7000gln6,2022-04-30T14:18:01.040Z,"264 km S of ‘Ohonua, Tonga",earthquake,9,1.9,0.198,11,reviewed,us,us
2022-02-12T01:50:42.223Z,-23.8712,-176.075,58.65,4.6,mb,,203,5.617,0.61,us,us7000gln4,2022-04-30T14:18:00.040Z,south of the Fiji Islands,earthquake,12.6,9.9,0.207,8,reviewed,us,us
2022-02-11T21:45:11.811Z,-17.5118,-178.3606,550.57,4.4,mb,,119,3.194,0.62,us,us7000gk4w,2022-04-19T17:40:13.040Z,"253 km ENE of Levuka, Fiji",earthquake,10.8,7.9,0.099,29,reviewed,us,us
2022-02-11T11:43:53.074Z,-28.9263,-179.3704,378.1,4.3,mb,,75,1.312,0.32,us,us7000gldr,2022-04-19T17:40:28.040Z,Kermadec Islands region,earthquake,13.9,8.2,0.098,30,reviewed,us,us
2022-02-11T06:19:59.748Z,-20.8277,-175.439,10,4.5,mb,,129,6.868,0.48,us,us7000gldn,2022-04-19T17:40:28.040Z,"42 km NW of Nuku‘alofa, Tonga",earthquake,15.9,1.9,0.11,24,reviewed,us,us
2022-02-11T01:26:26.960Z,-33.0189,-179.6783,86.98,4.6,mb,,71,4.036,0.94,us,us7000gld9,2022-04-19T17:40:27.040Z,south of the Kermadec Islands,earthquake,11,2.5,0.272,6,reviewed,us,us
2022-02-10T19:56:22.301Z,-25.2267,179.7665,501.29,4.4,mb,,165,4.516,0.84,us,us7000gl3g,2022-04-19T17:40:24.040Z,south of the Fiji Islands,earthquake,15.7,9.7,0.155,12,reviewed,us,us
2022-02-10T19:01:46.609Z,-21.263,-178.8803,529.92,4.4,mb,,136,4.54,1.2,us,us7000gl3e,2022-04-19T17:40:24.040Z,Fiji region,earthquake,15.2,8.7,0.161,11,reviewed,us,us
2022-02-10T17:51:50.333Z,-19.2574,-177.5043,550.01,4.2,mb,,123,4.476,0.99,us,us7000gl3c,2022-04-19T17:40:24.040Z,Fiji region,earthquake,10.7,8,0.104,26,reviewed,us,us
2022-02-10T17:51:16.367Z,-15.014,-173.3585,10,4.6,mb,,126,1.88,0.5,us,us7000gl3r,2022-04-19T17:40:26.040Z,"114 km NNE of Hihifo, Tonga",earthquake,9.2,1.9,0.116,22,reviewed,us,us
2022-02-10T16:16:15.796Z,-20.6923,-175.4589,10,4.9,mb,,123,6.795,0.74,us,us7000gjnn,2022-04-19T17:39:30.040Z,"56 km NNW of Nuku‘alofa, Tonga",earthquake,11.8,1.9,0.065,77,reviewed,us,us
2022-02-10T09:47:19.425Z,-20.2826,-174.4458,45.55,4.9,mb,,84,6.83,0.94,us,us7000gjma,2022-04-19T17:39:28.040Z,"52 km S of Pangai, Tonga",earthquake,5.3,8,0.091,38,reviewed,us,us
2022-02-10T07:43:01.763Z,-29.9114,-177.0208,10,4.1,mb,,199,1.016,0.43,us,us7000gl2s,2022-04-19T17:40:21.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,1.9,0.158,13,reviewed,us,us
2022-02-10T04:40:52.980Z,-34.1858,179.4818,10,5.1,mb,,105,3.501,0.47,us,us7000gjjs,2022-04-19T17:39:25.040Z,south of the Kermadec Islands,earthquake,5.7,1.8,0.083,49,reviewed,us,us
2022-02-10T03:38:23.777Z,-23.6975,179.8593,527.43,4.3,mb,,101,5.888,0.66,us,us7000gjjh,2022-04-19T17:39:24.040Z,south of the Fiji Islands,earthquake,13.7,7.3,0.072,54,reviewed,us,us
2022-02-10T00:54:50.711Z,-24.153,-176.1846,50.81,4.4,mb,,213,5.319,0.58,us,us7000gl2i,2022-04-19T17:40:20.040Z,south of the Fiji Islands,earthquake,13,11.1,0.18,9,reviewed,us,us
2022-02-09T23:42:36.479Z,-21.3809,-178.56,568.55,4,mb,,138,4.825,0.52,us,us7000gkue,2022-04-19T17:40:19.040Z,,earthquake,9.9,11.8,0.173,9,reviewed,us,us
2022-02-09T20:38:48.628Z,-15.2046,-173.3506,10,4.7,mb,,124,1.991,0.67,us,us7000gjgy,2022-04-19T17:39:21.040Z,"95 km NNE of Hihifo, Tonga",earthquake,12.1,1.7,0.064,74,reviewed,us,us
2022-02-09T19:16:50.610Z,-36.9681,179.6194,10,4.4,mb,,257,1.203,0.49,us,us7000gkua,2022-04-19T17:40:18.040Z,"234 km NE of Gisborne, New Zealand",earthquake,11.5,2,0.169,10,reviewed,us,us
2022-02-09T18:29:01.709Z,-21.5255,-177.1685,295.67,4.8,mb,,41,5.867,1,us,us7000gjfs,2022-04-19T17:39:20.040Z,"206 km W of Haveluloto, Tonga",earthquake,10.5,5.5,0.03,345,reviewed,us,us
2022-02-09T15:36:35.395Z,-23.401,-175.6969,10,4.2,mb,,124,6.168,0.96,us,us7000gku3,2022-04-19T17:40:18.040Z,"241 km SSW of ‘Ohonua, Tonga",earthquake,10.7,1.9,0.199,7,reviewed,us,us
2022-02-09T13:56:25.013Z,-23.7443,-175.8408,10,5,mb,,119,5.802,0.54,us,us7000gjca,2022-04-19T17:39:18.040Z,"282 km SSW of ‘Ohonua, Tonga",earthquake,9.7,1.7,0.061,85,reviewed,us,us
2022-02-09T13:22:05.565Z,-19.4628,-177.9494,507.64,4.6,mb,,45,4.158,0.54,us,us7000gjc2,2022-04-19T17:39:17.040Z,Fiji region,earthquake,10.3,6.4,0.029,358,reviewed,us,us
2022-02-09T12:49:19.015Z,-23.7312,-179.7261,522.01,4.6,mb,,71,5.74,0.69,us,us7000gjby,2022-04-19T17:39:17.040Z,south of the Fiji Islands,earthquake,12.9,9.1,0.068,65,reviewed,us,us
2022-02-09T11:35:22.523Z,-29.9462,-176.2675,10,4.5,mb,,245,1.592,0.68,us,us7000gktv,2022-04-19T17:40:16.040Z,Kermadec Islands region,earthquake,10.5,2,0.18,9,reviewed,us,us
2022-02-09T07:31:13.508Z,-20.4419,-175.6943,10,4.5,mb,,129,6.492,1.03,us,us7000gktl,2022-04-19T17:40:15.040Z,"92 km NNW of Nuku‘alofa, Tonga",earthquake,15.4,1.8,0.14,17,reviewed,us,us
2022-02-09T07:21:59.088Z,-20.7425,-175.5152,10,4.9,mb,,104,6.768,0.77,us,us7000gja8,2022-04-19T17:39:14.040Z,"54 km NW of Nuku‘alofa, Tonga",earthquake,6.3,1.8,0.055,104,reviewed,us,us
2022-02-09T04:55:17.964Z,-19.2596,-179.6577,10,4.3,mb,,230,2.643,0.89,us,us7000gkte,2022-04-19T17:40:15.040Z,"170 km SE of Levuka, Fiji",earthquake,12.6,2,0.169,10,reviewed,us,us
2022-02-08T17:16:36.231Z,-25.0679,179.9244,535.58,4.4,mb,,190,4.597,0.58,us,us7000gj55,2022-04-19T17:39:09.040Z,south of the Fiji Islands,earthquake,14.6,6.9,0.103,31,reviewed,us,us
2022-02-08T14:13:01.208Z,-15.2915,-173.3719,7.37,4.3,mb,,148,2.063,0.25,us,us7000gk29,2022-04-19T17:40:07.040Z,"86 km NNE of Hihifo, Tonga",earthquake,7.1,6.7,0.218,7,reviewed,us,us
2022-02-08T08:22:21.920Z,-23.6673,-175.6008,10,5.2,mww,,49,5.946,1.18,us,us7000gj1n,2022-04-19T17:39:06.040Z,"266 km SSW of ‘Ohonua, Tonga",earthquake,8.5,1.8,0.098,10,reviewed,us,us
2022-02-08T02:30:39.111Z,-23.8043,-175.7019,10,5,mb,,124,10.517,0.74,us,us7000gk1k,2022-04-19T17:40:02.040Z,"284 km SSW of ‘Ohonua, Tonga",earthquake,13.6,1.8,0.063,81,reviewed,us,us
2022-02-08T02:28:45.909Z,-30.2682,-177.8746,35,5,mb,,85,1.003,0.76,us,us7000gj09,2022-04-19T17:39:03.040Z,"Kermadec Islands, New Zealand",earthquake,7.4,1.9,0.109,27,reviewed,us,us
2022-02-07T19:06:31.268Z,-15.2186,-177.6697,409.94,4.6,mb,,55,4.811,0.98,us,us7000giws,2022-04-19T17:39:00.040Z,"111 km SSE of Alo, Wallis and Futuna",earthquake,5.4,6.7,0.077,50,reviewed,us,us
2022-02-07T18:06:32.988Z,-20.5753,-175.4148,10,4.6,mb,,85,6.785,0.93,us,us7000gk10,2022-04-19T17:40:00.040Z,"66 km NNW of Nuku‘alofa, Tonga",earthquake,14.1,1.9,0.099,30,reviewed,us,us
2022-02-07T13:05:10.359Z,-20.6794,-175.5721,10,4.7,mb,,104,6.693,0.81,us,us7000gj0k,2022-04-19T17:39:04.040Z,,earthquake,13.5,1.8,0.134,18,reviewed,us,us
2022-02-07T11:13:26.433Z,-14.9388,-173.2196,10,4.4,mb,,110,1.728,0.7,us,us7000gk0j,2022-04-19T17:39:58.040Z,"128 km NNE of Hihifo, Tonga",earthquake,11.2,1.9,0.155,12,reviewed,us,us
2022-02-07T10:24:03.656Z,-21.9139,-178.7799,459.51,4.2,mb,,152,13.454,0.79,us,us7000gk0q,2022-04-19T17:39:58.040Z,Fiji region,earthquake,18.3,15,0.153,12,reviewed,us,us
2022-02-07T06:01:20.858Z,-31.5441,179.9015,349.5,4.7,mb,,45,2.952,0.68,us,us7000gis6,2022-04-19T17:38:56.040Z,Kermadec Islands region,earthquake,10.6,6,0.047,141,reviewed,us,us
2022-02-07T03:41:37.477Z,-29.1825,-177.0122,10,5,mb,,66,0.797,0.82,us,us7000girh,2022-04-19T17:38:55.040Z,"Kermadec Islands, New Zealand",earthquake,7.5,1.8,0.062,83,reviewed,us,us
2022-02-07T03:28:45.937Z,-18.021,-174.8155,185.85,4.4,mb,,137,5.022,0.88,us,us7000gk08,2022-04-19T17:39:57.040Z,"112 km NW of Neiafu, Tonga",earthquake,10.4,4.9,0.103,27,reviewed,us,us
2022-02-06T22:55:19.525Z,-25.0653,-179.8585,466.89,4.6,mb,,106,4.522,0.96,us,us7000gjrn,2022-04-19T17:39:44.040Z,south of the Fiji Islands,earthquake,13.6,7.3,0.119,21,reviewed,us,us
2022-02-06T19:00:06.155Z,-23.0508,-179.8439,553.22,4.3,mb,,107,5.635,0.85,us,us7000gjrj,2022-04-19T17:39:43.040Z,south of the Fiji Islands,earthquake,11.8,8.8,0.113,22,reviewed,us,us
2022-02-06T15:03:50.103Z,-28.1155,-177.698,10,4.6,mb,,65,1.158,0.36,us,us7000gjre,2022-04-19T17:39:42.040Z,Kermadec Islands region,earthquake,8.6,1.9,0.173,13,reviewed,us,us
2022-02-06T14:34:37.660Z,-30.4816,-177.5861,10,4.6,mb,,173,1.249,0.71,us,us7000gjrd,2022-04-19T17:39:42.040Z,"Kermadec Islands, New Zealand",earthquake,7.5,1.8,0.136,19,reviewed,us,us
2022-02-06T13:18:21.764Z,-29.3608,-176.7297,10,4.8,mb,,118,1.044,1.06,us,us7000gigq,2022-04-19T17:38:47.040Z,Kermadec Islands region,earthquake,7.1,1.8,0.113,26,reviewed,us,us
2022-02-06T13:08:25.043Z,-27.8815,-176.4812,7.44,4.9,mb,,69,1.869,0.37,us,us7000gjr9,2022-04-19T17:39:41.040Z,Kermadec Islands region,earthquake,10.5,2.4,0.071,66,reviewed,us,us
2022-02-06T13:03:10.588Z,-17.7244,-178.672,550.02,4.5,mb,,119,3.121,0.24,us,us7000gjrg,2022-04-19T17:39:42.040Z,"216 km E of Levuka, Fiji",earthquake,16.1,6,0.15,15,reviewed,us,us
2022-02-06T12:56:23.419Z,-20.5914,-177.5159,509.53,4.5,mb,,140,5.055,0.38,us,us7000gjr8,2022-04-19T17:39:40.040Z,"247 km WNW of Haveluloto, Tonga",earthquake,8.8,8.8,0.096,32,reviewed,us,us
2022-02-06T12:26:23.837Z,-30.8579,-177.3213,10,4.9,mb,,146,1.673,0.27,us,us7000gjrq,2022-04-19T17:39:44.040Z,"Kermadec Islands, New Zealand",earthquake,9.4,1.9,0.132,18,reviewed,us,us
2022-02-06T12:25:32.875Z,-30.6337,-177.2939,10,4.9,mb,,81,1.471,0.52,us,us7000gigi,2022-04-19T17:38:47.040Z,"Kermadec Islands, New Zealand",earthquake,12.3,1.9,0.117,23,reviewed,us,us
2022-02-06T12:21:13.124Z,-20.6557,-175.4246,10,4.9,mb,,124,6.809,0.48,us,us7000gjr3,2022-04-19T17:39:39.040Z,"58 km NNW of Nuku‘alofa, Tonga",earthquake,11.9,1.9,0.074,58,reviewed,us,us
2022-02-06T11:34:42.742Z,-23.8878,-179.7626,483.41,4.4,mb,,99,6.444,0.66,us,us7000gjr0,2022-04-19T17:39:39.040Z,south of the Fiji Islands,earthquake,13.1,9.1,0.086,39,reviewed,us,us
2022-02-06T07:42:20.092Z,-31.5838,179.7062,418.77,4.5,mb,,90,3.091,0.55,us,us7000gif1,2022-04-19T17:38:45.040Z,Kermadec Islands region,earthquake,8.1,7.3,0.108,25,reviewed,us,us
2022-02-06T06:57:30.947Z,-30.5567,-177.4115,10,4.7,mb,,135,1.363,0.6,us,us7000gjqu,2022-04-19T17:39:38.040Z,"Kermadec Islands, New Zealand",earthquake,7.1,1.9,0.134,22,reviewed,us,us
2022-02-06T02:21:23.098Z,-23.4313,-179.6866,541.96,4.4,mb,,107,6.019,1.08,us,us7000gic8,2022-04-19T17:38:41.040Z,south of the Fiji Islands,earthquake,13.7,7.7,0.117,22,reviewed,us,us
2022-02-06T00:58:11.535Z,-29.8339,-177.7053,20.43,4.8,mb,,191,0.599,0.57,us,us7000gjqj,2022-04-19T17:39:37.040Z,"Kermadec Islands, New Zealand",earthquake,8.9,5.6,0.176,10,reviewed,us,us
2022-02-06T00:42:21.248Z,-21.7105,-176.4618,172.26,5.2,mww,,23,6.499,0.67,us,us7000gibt,2022-04-19T17:38:40.040Z,"143 km WSW of Haveluloto, Tonga",earthquake,10.1,4.3,0.069,20,reviewed,us,us
2022-02-05T22:44:40.734Z,-15.8445,-172.8816,21.97,4.6,mb,,124,2.198,1.01,us,us7000gjpv,2022-04-19T17:39:36.040Z,"98 km E of Hihifo, Tonga",earthquake,15.9,6,0.182,9,reviewed,us,us
2022-02-05T22:16:14.127Z,-17.5843,-178.2637,519.18,4.4,mb,,78,3.515,0.58,us,us7000gibb,2022-04-19T17:38:39.040Z,"261 km ENE of Levuka, Fiji",earthquake,14.4,7.7,0.102,28,reviewed,us,us
2022-02-05T17:47:49.442Z,-33.135,-179.556,74.3,5.1,mb,,85,4.107,0.96,us,us7000gi9n,2022-04-19T17:38:36.040Z,south of the Kermadec Islands,earthquake,8.3,5.6,0.104,38,reviewed,us,us
2022-02-05T17:11:16.476Z,-20.5382,-177.7349,518.05,4.3,mb,,137,4.855,0.99,us,us7000gj0f,2022-04-19T17:39:03.040Z,"271 km WNW of Haveluloto, Tonga",earthquake,11.7,7.4,0.103,27,reviewed,us,us
2022-02-05T09:36:00.336Z,-29.7136,-178.1012,67.19,4.3,mb,,161,0.476,0.38,us,us7000gjp5,2022-04-19T17:39:32.040Z,"Kermadec Islands, New Zealand",earthquake,14,13.1,0.16,15,reviewed,us,us
2022-02-05T09:06:02.857Z,-21.2896,-179.0137,617.08,4.5,mb,,129,4.481,0.54,us,us7000gj0d,2022-04-19T17:39:03.040Z,Fiji region,earthquake,14.3,10,0.1,29,reviewed,us,us
2022-02-05T08:20:44.355Z,-17.1493,-174.3115,151.32,4.7,mb,,135,4.04,0.54,us,us7000gi7w,2022-04-19T17:38:34.040Z,"143 km SSW of Hihifo, Tonga",earthquake,12.3,4.1,0.081,46,reviewed,us,us
2022-02-05T05:18:52.610Z,-30.4686,-177.5573,10,4.4,mb,,192,1.243,0.49,us,us7000gjnz,2022-04-19T17:39:31.040Z,"Kermadec Islands, New Zealand",earthquake,13.3,2,0.22,7,reviewed,us,us
2022-02-05T04:38:45.130Z,-32.185,179.8393,404.54,4.3,mb,,146,3.494,1.05,us,us7000gjnw,2022-04-19T17:39:31.040Z,south of the Kermadec Islands,earthquake,15.9,8,0.237,6,reviewed,us,us
2022-02-04T23:23:57.776Z,-20.918,-178.4468,544.48,4.5,mb,,72,4.57,0.79,us,us7000gjm2,2022-04-15T17:57:28.040Z,Fiji region,earthquake,7.1,6.9,0.095,33,reviewed,us,us
2022-02-04T23:15:38.396Z,-16.8729,-173.6791,10,4.9,mb,,126,3.468,0.61,us,us7000gi46,2022-04-15T17:57:23.040Z,"102 km S of Hihifo, Tonga",earthquake,10.8,1.6,0.069,66,reviewed,us,us
2022-02-04T21:32:29.700Z,-30.3435,-177.6455,10,4.8,mb,,108,1.104,1.15,us,us7000gi3e,2022-04-15T17:57:23.040Z,"Kermadec Islands, New Zealand",earthquake,5.5,1.8,0.103,31,reviewed,us,us
2022-02-04T20:17:34.145Z,-23.4005,-177.028,163.65,4.8,mb,,87,5.892,0.99,us,us7000gjlx,2022-04-15T17:57:27.040Z,south of the Fiji Islands,earthquake,10.8,6.5,0.101,32,reviewed,us,us
2022-02-04T20:15:13.161Z,-20.6822,-175.2642,10,4.6,mb,,209,6.957,0.85,us,us7000gjlw,2022-04-15T17:57:27.040Z,"51 km N of Nuku‘alofa, Tonga",earthquake,8.5,2,0.119,22,reviewed,us,us
2022-02-04T18:43:10.408Z,-23.6119,-179.3513,477.45,4.2,mb,,165,5.771,0.99,us,us7000gjlt,2022-04-15T17:57:27.040Z,south of the Fiji Islands,earthquake,15.9,11.2,0.166,12,reviewed,us,us
